sku_id,description,category,selected_model,observations,actual_units,forecast_units,bias_units,mae,rmse,wmape
17084N,FAIRY DREAMS INCENSE,UNMAPPED,lstm,14,57.0000,8.0368,-48.9632,4.3673,9.8891,1.0727
22766,PHOTO FRAME CORNICE,UNMAPPED,gru,14,64.0000,59.5824,-4.4176,4.3610,5.2666,0.9540
23393,HOME SWEET HOME CUSHION COVER,UNMAPPED,gru,14,58.0000,74.0824,16.0824,4.3537,4.9768,1.0509
85032B,BLOSSOM IMAGES GIFT WRAP SET,UNMAPPED,weekday_seasonal_mean,14,63.0000,17.2932,-45.7068,4.3361,6.8586,0.9636
22651,GENTLEMAN SHIRT REPAIR KIT,UNMAPPED,gru,14,65.0000,31.0357,-33.9643,4.3187,8.5972,0.9302
85231B,CINAMMON SET OF 9 T-LIGHTS,UNMAPPED,lstm,14,67.0000,24.1404,-42.8596,4.3149,7.6827,0.9016
23223,CHRISTMAS TREE HANGING SILVER,UNMAPPED,gru,14,69.0000,47.9375,-21.0625,4.2946,6.3268,0.8714
22124,SET OF 2 TEA TOWELS PING MICROWAVE,UNMAPPED,lstm,14,66.0000,9.4075,-56.5925,4.2941,7.3116,0.9109
72349B,SET/6 PURPLE BUTTERFLY T-LIGHTS,UNMAPPED,weekday_seasonal_mean,14,83.0000,40.2524,-42.7476,4.2829,7.6529,0.7224
22701,PINK DOG BOWL,UNMAPPED,xgboost,14,93.0000,51.0980,-41.9020,4.2695,8.1218,0.6427
22650,CERAMIC PIRATE CHEST MONEY BANK,UNMAPPED,weekday_seasonal_mean,14,63.0000,32.5092,-30.4908,4.2656,7.8611,0.9479
22748,POPPY'S PLAYHOUSE KITCHEN,UNMAPPED,weekday_seasonal_mean,14,63.0000,76.2208,13.2208,4.2527,5.1743,0.9451
21821,GLITTER STAR GARLAND WITH BELLS,UNMAPPED,lightgbm,14,9.0000,67.9189,58.9189,4.2345,5.0263,6.5870
22193,RED DINER WALL CLOCK,UNMAPPED,weekday_seasonal_mean,14,84.0000,34.8788,-49.1212,4.2331,7.3173,0.7055
15039,SANDALWOOD FAN,UNMAPPED,gru,14,48.0000,25.9326,-22.0674,4.2289,10.7261,1.2334
21832,CHOCOLATE CALCULATOR,UNMAPPED,weekday_seasonal_mean,14,50.0000,62.8714,12.8714,4.2192,7.1521,1.1814
22342,HOME GARLAND PAINTED ZINC,UNMAPPED,naive_lag_1,14,33.0000,26.0000,-7.0000,4.2143,9.6399,1.7879
23182,TOILET SIGN OCCUPIED OR VACANT,UNMAPPED,weekday_seasonal_mean,14,85.0000,69.9920,-15.0080,4.2143,6.3023,0.6941
84951B,SET OF 4 BLACK LOVEBIRD COASTERS,UNMAPPED,lstm,14,57.0000,10.5653,-46.4347,4.2135,9.2745,1.0349
21890,S/6 WOODEN SKITTLES IN COTTON BAG,UNMAPPED,weekday_seasonal_mean,14,38.0000,66.4112,28.4112,4.2038,5.0687,1.5488
20828,GLITTER BUTTERFLY CLIPS,UNMAPPED,weekday_seasonal_mean,14,51.0000,84.8154,33.8154,4.1946,5.1408,1.1515
22367,CHILDRENS APRON SPACEBOY DESIGN,UNMAPPED,weekday_seasonal_mean,14,169.0000,148.3710,-20.6290,4.1863,6.1143,0.3468
22991,GIRAFFE WOODEN RULER,UNMAPPED,weekday_seasonal_mean,14,113.0000,70.2382,-42.7618,4.1658,5.6526,0.5161
23360,SET 8 CANDLES VINTAGE DOILY,UNMAPPED,weekday_seasonal_mean,14,61.0000,20.1498,-40.8502,4.1627,12.4452,0.9554
22663,JUMBO BAG DOLLY GIRL DESIGN,UNMAPPED,weekday_seasonal_mean,14,106.0000,109.6356,3.6356,4.1578,5.2381,0.5491
35599D,PINK AND WHITE CHRISTMAS TREE 120CM,UNMAPPED,weekday_seasonal_mean,14,53.0000,6.4252,-46.5748,4.1457,11.3260,1.0951
21239,PINK POLKADOT CUP,UNMAPPED,lstm,14,61.0000,24.4978,-36.5022,4.1398,6.4457,0.9501
21257,VICTORIAN SEWING BOX MEDIUM,UNMAPPED,weekday_seasonal_mean,14,78.0000,28.0320,-49.9680,4.1378,5.9725,0.7427
22976,CIRCUS PARADE CHILDRENS EGG CUP,UNMAPPED,gru,14,55.0000,13.0357,-41.9643,4.1328,7.7065,1.0520
22895,SET OF 2 TEA TOWELS APPLE AND PEARS,UNMAPPED,weekday_seasonal_mean,14,45.0000,75.1698,30.1698,4.0847,5.6332,1.2708
21068,VINTAGE BILLBOARD LOVE/HATE MUG,UNMAPPED,lstm,14,54.0000,24.0548,-29.9452,4.0779,7.4630,1.0572
11001,ASSTD DESIGN RACING CAR PEN,UNMAPPED,naive_lag_1,14,25.0000,42.0000,17.0000,4.0714,7.1664,2.2800
21684,SMALL MEDINA STAMPED METAL BOWL,UNMAPPED,seasonal_naive_lag_7,14,29.0000,34.0000,5.0000,4.0714,6.5738,1.9655
21937,STRAWBERRY PICNIC BAG,UNMAPPED,seasonal_naive_lag_7,14,4.0000,53.0000,49.0000,4.0714,13.6617,14.2500
23396,LE JARDIN BOTANIQUE CUSHION COVER,UNMAPPED,gru,14,54.0000,60.3979,6.3979,4.0580,4.8204,1.0521
21390,FILIGRIS HEART WITH BUTTERFLY,UNMAPPED,lstm,14,54.0000,21.4432,-32.5568,4.0410,8.1564,1.0477
23127,FELTCRAFT GIRL NICOLE KIT,UNMAPPED,lightgbm,14,47.0000,94.9803,47.9803,4.0345,4.9325,1.2018
22267,EASTER DECORATION EGG BUNNY,UNMAPPED,lstm,14,52.0000,5.5246,-46.4754,4.0283,13.0604,1.0845
22067,CHOC TRUFFLE GOLD TRINKET POT,UNMAPPED,lstm,14,53.0000,7.0156,-45.9844,4.0193,10.0547,1.0617
22478,BIRDHOUSE GARDEN MARKER,UNMAPPED,gru,14,59.0000,14.9616,-44.0384,4.0120,7.6342,0.9520
22352,LUNCH BOX WITH CUTLERY RETROSPOT,UNMAPPED,seasonal_naive_lag_7,14,55.0000,65.0000,10.0000,4.0000,5.7071,1.0182
22471,TV DINNER TRAY AIR HOSTESS,UNMAPPED,seasonal_naive_lag_7,14,56.0000,10.0000,-46.0000,4.0000,8.8156,1.0000
84820,DANISH ROSE TRINKET TRAYS,UNMAPPED,seasonal_naive_lag_7,14,52.0000,4.0000,-48.0000,4.0000,9.6214,1.0769
21558,SKULL LUNCH BOX WITH CUTLERY,UNMAPPED,weekday_seasonal_mean,14,34.0000,80.1874,46.1874,3.9936,4.9661,1.6444
22513,DOORSTOP FOOTBALL DESIGN,UNMAPPED,lstm,14,59.0000,5.7141,-53.2859,3.9793,8.2497,0.9442
37413,ICON MUG REVOLUTIONARY,UNMAPPED,lstm,14,49.0000,19.1768,-29.8232,3.9738,6.4317,1.1354
22080,RIBBON REEL POLKADOTS,UNMAPPED,weekday_seasonal_mean,14,77.0000,78.4736,1.4736,3.9709,5.3505,0.7220
20675,BLUE POLKADOT BOWL,UNMAPPED,lstm,14,53.0000,22.8712,-30.1288,3.9635,7.3057,1.0470
21365,MIRRORED WALL ART STARS,UNMAPPED,weekday_seasonal_mean,14,52.0000,7.9390,-44.0610,3.9584,7.6880,1.0657
35598B,BLACK CHRISTMAS TREE 60CM,UNMAPPED,lstm,14,49.0000,9.7552,-39.2448,3.9572,8.8696,1.1306
22638,SET OF 4 NAPKIN CHARMS CROWNS,UNMAPPED,lstm,14,57.0000,8.0087,-48.9913,3.9515,8.6944,0.9705
22804,PINK HANGING HEART T-LIGHT HOLDER,UNMAPPED,weekday_seasonal_mean,14,44.0000,87.8454,43.8454,3.9407,5.2831,1.2539
23226,FILIGREE HEART DAISY WHITE,UNMAPPED,weekday_seasonal_mean,14,42.0000,21.6390,-20.3610,3.9370,7.5985,1.3123
22779,WOODEN OWLS LIGHT GARLAND,UNMAPPED,seasonal_naive_lag_7,14,38.0000,59.0000,21.0000,3.9286,4.7585,1.4474
22897,OVEN MITT APPLES DESIGN,UNMAPPED,seasonal_naive_lag_7,14,26.0000,43.0000,17.0000,3.9286,5.5356,2.1154
84993A,75 GREEN PETIT FOUR CASES,UNMAPPED,seasonal_naive_lag_7,14,31.0000,24.0000,-7.0000,3.9286,9.1222,1.7742
84926A,WAKE UP COCKEREL TILE COASTER,UNMAPPED,lstm,14,48.0000,8.9864,-39.0136,3.9258,8.9023,1.1450
22024,RAINY LADIES BIRTHDAY CARD,UNMAPPED,gru,14,48.0000,27.8563,-20.1437,3.9192,6.8451,1.1431
79191C,RETRO PLASTIC ELEPHANT TRAY,UNMAPPED,lstm,14,50.0000,8.5768,-41.4232,3.9153,7.6617,1.0963
22078,RIBBON REEL LACE DESIGN,UNMAPPED,lstm,14,54.0000,24.6114,-29.3886,3.9145,5.1711,1.0149
84821,DANISH ROSE DELUXE COASTER,UNMAPPED,lstm,14,52.0000,3.5139,-48.4861,3.9116,12.8082,1.0531
22607,WOODEN ROUNDERS GARDEN SET,UNMAPPED,lstm,14,64.0000,23.4667,-40.5333,3.9050,5.9026,0.8542
48184,DOORMAT ENGLISH ROSE,UNMAPPED,lstm,14,61.0000,24.8752,-36.1248,3.9036,6.4093,0.8959
22572,ROCKING HORSE GREEN CHRISTMAS,UNMAPPED,weekday_seasonal_mean,14,13.0000,62.1118,49.1118,3.9028,4.5686,4.2030
20829,GLITTER HANGING BUTTERFLY STRING,UNMAPPED,moving_average_7,14,27.0000,58.1429,31.1429,3.8980,4.8616,2.0212
23403,LETTER HOLDER HOME SWEET HOME,UNMAPPED,moving_average_7,14,48.0000,47.7144,-0.2856,3.8980,4.5567,1.1369
22389,PAPERWEIGHT SAVE THE PLANET,UNMAPPED,lstm,14,55.0000,6.6722,-48.3278,3.8965,6.2704,0.9918
85179A,GREEN BITTY LIGHT CHAIN,UNMAPPED,weekday_seasonal_mean,14,56.0000,2.1830,-53.8170,3.8932,7.2976,0.9733
21679,SKULLS STICKERS,UNMAPPED,lstm,14,46.0000,16.9831,-29.0169,3.8854,6.6938,1.1825
21788,KIDS RAIN MAC BLUE,UNMAPPED,gru,14,48.0000,8.0465,-39.9535,3.8854,8.9338,1.1332
21967,PACK OF 12 SKULL TISSUES,UNMAPPED,lstm,14,56.0000,29.2893,-26.7107,3.8836,5.9088,0.9709
23269,SET OF 2 CERAMIC CHRISTMAS TREES,UNMAPPED,weekday_seasonal_mean,14,53.0000,10.9338,-42.0662,3.8703,5.9302,1.0223
22475,SKULL DESIGN TV DINNER TRAY,UNMAPPED,weekday_seasonal_mean,14,63.0000,13.1078,-49.8922,3.8687,5.6112,0.8597
21208,PASTEL COLOUR HONEYCOMB FAN,UNMAPPED,lstm,14,50.0000,12.2316,-37.7684,3.8664,7.1700,1.0826
22705,WRAP GREEN PEARS,UNMAPPED,lstm,14,50.0000,5.1537,-44.8463,3.8659,9.3597,1.0825
22514,CHILDS GARDEN SPADE BLUE,UNMAPPED,naive_lag_1,14,31.0000,31.0000,0.0000,3.8571,5.9161,1.7419
23408,PHOTO FRAME LINEN AND LACE SMALL,UNMAPPED,seasonal_naive_lag_7,14,16.0000,50.0000,34.0000,3.8571,6.9591,3.3750
21191,LARGE WHITE HONEYCOMB PAPER BELL,UNMAPPED,weekday_seasonal_mean,14,58.0000,26.1192,-31.8808,3.8477,8.5875,0.9288
21135,VICTORIAN METAL POSTCARD SPRING,UNMAPPED,lstm,14,59.0000,33.8462,-25.1538,3.8344,4.2009,0.9099
23432,PRETTY HANGING QUILTED HEARTS,UNMAPPED,weekday_seasonal_mean,14,49.0000,22.2362,-26.7638,3.8334,6.8100,1.0953
23346,SPACEBOY BEAKER,UNMAPPED,weekday_seasonal_mean,14,66.0000,48.7780,-17.2220,3.8174,5.0694,0.8097
22669,RED BABY BUNTING,UNMAPPED,lstm,14,49.0000,18.7375,-30.2625,3.8170,6.0586,1.0906
22538,MINI JIGSAW GO TO THE FAIR,UNMAPPED,lstm,14,50.0000,4.1758,-45.8242,3.8165,12.7945,1.0686
23282,FOLDING BUTTERFLY MIRROR IVORY,UNMAPPED,weekday_seasonal_mean,14,53.0000,13.9470,-39.0530,3.8138,7.2828,1.0074
35598D,PINK/WHITE CHRISTMAS TREE 60CM,UNMAPPED,lstm,14,49.0000,5.3664,-43.6336,3.8009,12.7742,1.0860
22972,CHILDREN'S SPACEBOY MUG,UNMAPPED,weekday_seasonal_mean,14,51.0000,34.5966,-16.4034,3.7997,5.3592,1.0431
22565,FELTCRAFT HAIRBANDS PINK AND WHITE,UNMAPPED,weekday_seasonal_mean,14,63.0000,38.4290,-24.5710,3.7949,6.8210,0.8433
21584,RETROSPOT SMALL TUBE MATCHES,UNMAPPED,weekday_seasonal_mean,14,48.0000,71.0332,23.0332,3.7797,4.8734,1.1024
20717,STRAWBERRY SHOPPER BAG,UNMAPPED,lstm,14,51.0000,32.5672,-18.4328,3.7760,6.9116,1.0365
23085,ANTIQUE SILVER BAUBLE LAMP,UNMAPPED,lightgbm,14,47.0000,75.0099,28.0099,3.7661,4.5090,1.1218
21258,VICTORIAN SEWING BOX LARGE,UNMAPPED,weekday_seasonal_mean,14,63.0000,27.6496,-35.3504,3.7633,5.0261,0.8363
23214,JINGLE BELL HEART ANTIQUE GOLD,UNMAPPED,gru,14,58.0000,63.7319,5.7319,3.7613,4.4127,0.9079
21155,RED RETROSPOT PEG BAG,UNMAPPED,weekday_seasonal_mean,14,97.0000,127.3522,30.3522,3.7576,5.4744,0.5423
85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,UNMAPPED,weekday_seasonal_mean,14,41.0000,31.8602,-9.1398,3.7546,5.0595,1.2820
21866,UNION JACK FLAG LUGGAGE TAG,UNMAPPED,lstm,14,55.0000,15.8393,-39.1607,3.7498,7.7512,0.9545
22232,JIGSAW TOADSTOOLS 3 PIECE,UNMAPPED,lstm,14,49.0000,7.5199,-41.4801,3.7485,8.8676,1.0710
23119,PACK OF 6 LARGE FRUIT STRAWS,UNMAPPED,lstm,14,54.0000,23.4932,-30.5068,3.7463,5.6248,0.9713
22390,PAPERWEIGHT CHILDHOOD MEMORIES,UNMAPPED,lstm,14,51.0000,5.1877,-45.8123,3.7421,7.7705,1.0272
22408,MONEY BOX CONFECTIONERY DESIGN,UNMAPPED,lstm,14,49.0000,4.3024,-44.6976,3.7304,10.0726,1.0658
21240,BLUE POLKADOT CUP,UNMAPPED,lstm,14,50.0000,20.0027,-29.9973,3.7297,5.4152,1.0443
22295,HEART FILIGREE DOVE LARGE,UNMAPPED,lstm,14,53.0000,20.8674,-32.1326,3.7268,6.8699,0.9844
22453,MEASURING TAPE BABUSHKA BLUE,UNMAPPED,lstm,14,48.0000,7.9810,-40.0190,3.7257,6.5357,1.0867
21088,SET/6 FRUIT SALAD PAPER CUPS,UNMAPPED,lstm,14,49.0000,5.0220,-43.9780,3.7226,8.9958,1.0636
21714,CITRONELLA CANDLE GARDEN POT,UNMAPPED,seasonal_naive_lag_7,14,54.0000,36.0000,-18.0000,3.7143,7.3679,0.9630
22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,UNMAPPED,seasonal_naive_lag_7,14,56.0000,52.0000,-4.0000,3.7143,5.2509,0.9286
84813,SET OF 4 DIAMOND NAPKIN RINGS,UNMAPPED,naive_lag_1,14,29.0000,29.0000,0.0000,3.7143,9.3121,1.7931
85019A,ROMANTIC IMAGES NOTEBOOK SET,UNMAPPED,naive_lag_1,14,26.0000,26.0000,0.0000,3.7143,9.1026,2.0000
21217,RED RETROSPOT ROUND CAKE TINS,UNMAPPED,lstm,14,53.0000,23.4045,-29.5955,3.6983,7.2105,0.9769
23254,CHILDRENS CUTLERY DOLLY GIRL,UNMAPPED,weekday_seasonal_mean,14,68.0000,30.4290,-37.5710,3.6975,5.5487,0.7612
23190,BUNDLE OF 3 SCHOOL EXERCISE BOOKS,UNMAPPED,weekday_seasonal_mean,14,52.0000,31.0322,-20.9678,3.6948,5.1636,0.9948
22269,EGG CUP NATURAL CHICKEN,UNMAPPED,weekday_seasonal_mean,14,39.0000,27.7964,-11.2036,3.6887,7.8511,1.3241
20970,PINK FLORAL FELTCRAFT SHOULDER BAG,UNMAPPED,weekday_seasonal_mean,14,55.0000,45.4116,-9.5884,3.6834,5.9437,0.9376
22676,FRENCH BLUE METAL DOOR SIGN 1,UNMAPPED,lstm,14,50.0000,12.6140,-37.3860,3.6800,10.5079,1.0304
16236,KITTY PENCIL ERASERS,UNMAPPED,lstm,14,50.0000,21.4516,-28.5484,3.6642,8.1622,1.0260
22331,WOODLAND PARTY BAG + STICKER SET,UNMAPPED,weekday_seasonal_mean,14,21.0000,69.5208,48.5208,3.6464,4.3917,2.4310
85203,HANGING WOOD AND FELT BUTTERFLY,UNMAPPED,seasonal_naive_lag_7,14,38.0000,29.0000,-9.0000,3.6429,7.3727,1.3421
23175,REGENCY MILK JUG PINK,UNMAPPED,lightgbm,14,47.0000,91.2710,44.2710,3.6342,4.6473,1.0825
22893,MINI CAKE STAND T-LIGHT HOLDER,UNMAPPED,lstm,14,46.0000,9.5739,-36.4261,3.6334,6.2404,1.1058
21123,SET/10 IVORY POLKADOT PARTY CANDLES,UNMAPPED,lstm,14,53.0000,17.0538,-35.9462,3.6330,10.4839,0.9597
21535,RED RETROSPOT SMALL MILK JUG,UNMAPPED,gru,14,54.0000,40.8031,-13.1969,3.6250,4.3796,0.9398
79066K,RETRO MOD TRAY,UNMAPPED,weekday_seasonal_mean,14,50.0000,25.0286,-24.9714,3.6237,9.5702,1.0146
72817,UNKNOWN,UNMAPPED,weekday_seasonal_mean,14,27.0000,27.9336,0.9336,3.6227,6.9832,1.8784
72351B,SET/6 PINK BUTTERFLY T-LIGHTS,UNMAPPED,gru,14,48.0000,19.1335,-28.8665,3.6142,5.6811,1.0541
21524,DOORMAT SPOTTY HOME SWEET HOME,UNMAPPED,gru,14,61.0000,32.1484,-28.8516,3.6093,6.0528,0.8284
20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,UNMAPPED,weekday_seasonal_mean,14,34.0000,48.5808,14.5808,3.6087,4.6028,1.4860
20986,BLUE CALCULATOR RULER,UNMAPPED,weekday_seasonal_mean,14,53.0000,21.9210,-31.0790,3.5925,7.5094,0.9490
22634,CHILDS BREAKFAST SET SPACEBOY,UNMAPPED,weekday_seasonal_mean,14,55.0000,31.3228,-23.6772,3.5893,5.3239,0.9136
22821,GIFT BAG PSYCHEDELIC APPLES,UNMAPPED,lstm,14,52.0000,23.6935,-28.3065,3.5887,5.3647,0.9662
85176,SEWING SUSAN 21 NEEDLE SET,UNMAPPED,lstm,14,54.0000,17.4268,-36.5732,3.5829,5.1540,0.9289
82567,"AIRLINE LOUNGE,METAL SIGN",UNMAPPED,weekday_seasonal_mean,14,68.0000,21.6368,-46.3632,3.5806,6.2976,0.7372
20679,EDWARDIAN PARASOL RED,UNMAPPED,lstm,14,53.0000,19.6219,-33.3781,3.5768,7.3898,0.9448
16169M,WRAP DAISY CARPET,UNMAPPED,seasonal_naive_lag_7,14,25.0000,25.0000,0.0000,3.5714,9.4491,2.0000
21503,TOYBOX WRAP,UNMAPPED,naive_lag_1,14,25.0000,25.0000,0.0000,3.5714,9.4491,2.0000
22048,BIRTHDAY BANQUET GIFT WRAP,UNMAPPED,naive_lag_1,14,25.0000,25.0000,0.0000,3.5714,9.4491,2.0000
22050,PINK PAISLEY ROSE GIFT WRAP,UNMAPPED,naive_lag_1,14,25.0000,25.0000,0.0000,3.5714,9.4491,2.0000
22394,PAPERWEIGHT KINGS CHOICE,UNMAPPED,naive_lag_1,14,35.0000,23.0000,-12.0000,3.5714,6.1991,1.4286
21984,PACK OF 12 PINK PAISLEY TISSUES,UNMAPPED,lstm,14,46.0000,21.9005,-24.0995,3.5509,7.9971,1.0807
84661B,BLACK SQUARE TABLE CLOCK,UNMAPPED,lstm,14,49.0000,4.8920,-44.1080,3.5446,9.0870,1.0127
22674,FRENCH TOILET SIGN BLUE METAL,UNMAPPED,moving_average_7,14,23.0000,38.5713,15.5713,3.5408,5.2382,2.1553
23068,ALUMINIUM STAMPED HEART,UNMAPPED,weekday_seasonal_mean,14,47.0000,14.1660,-32.8340,3.5364,6.6122,1.0534
22622,BOX OF VINTAGE ALPHABET BLOCKS,UNMAPPED,lstm,14,43.0000,22.2938,-20.7062,3.5137,5.0682,1.1440
22448,PIN CUSHION BABUSHKA RED,UNMAPPED,weekday_seasonal_mean,14,39.0000,13.7602,-25.2398,3.5084,5.8898,1.2594
21621,VINTAGE UNION JACK BUNTING,UNMAPPED,gru,14,50.0000,40.8917,-9.1083,3.5005,4.1701,0.9801
22304,COFFEE MUG BLUE PAISLEY DESIGN,UNMAPPED,seasonal_naive_lag_7,14,44.0000,7.0000,-37.0000,3.5000,9.8525,1.1136
22831,WHITE BROCANTE SOAP DISH,UNMAPPED,seasonal_naive_lag_7,14,25.0000,34.0000,9.0000,3.5000,5.1200,1.9600
23424,GINGHAM RECIPE BOOK BOX,UNMAPPED,naive_lag_1,14,44.0000,41.0000,-3.0000,3.5000,4.2678,1.1136
20831,GOLD PHOTO FRAME,UNMAPPED,lstm,14,48.0000,1.8272,-46.1728,3.4948,10.0915,1.0193
23096,PETIT TRAY CHIC,UNMAPPED,weekday_seasonal_mean,14,52.0000,18.0330,-33.9670,3.4566,5.5363,0.9306
21201,TROPICAL HONEYCOMB PAPER GARLAND,UNMAPPED,lstm,14,48.0000,7.5440,-40.4560,3.4530,7.1641,1.0071
22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,UNMAPPED,weekday_seasonal_mean,14,57.0000,20.2552,-36.7448,3.4405,4.9187,0.8450
23146,TRIPLE HOOK ANTIQUE IVORY ROSE,UNMAPPED,weekday_seasonal_mean,14,46.0000,14.1882,-31.8118,3.4333,7.3995,1.0449
22403,MAGNETS PACK OF 4 VINTAGE LABELS,UNMAPPED,lstm,14,38.0000,18.7149,-19.2851,3.4301,5.3364,1.2637
21377,SMALL CAMPHOR WOOD FIELD MUSHROOM,UNMAPPED,naive_lag_1,14,31.0000,31.0000,0.0000,3.4286,5.0000,1.5484
22164,STRING OF STARS CARD HOLDER,UNMAPPED,naive_lag_1,14,24.0000,24.0000,0.0000,3.4286,9.0711,2.0000
23061,VINTAGE EMBOSSED HEART,UNMAPPED,seasonal_naive_lag_7,14,47.0000,53.0000,6.0000,3.4286,5.4380,1.0213
84251G,"GREETING CARD, OVERCROWDED POOL.",UNMAPPED,naive_lag_1,14,36.0000,36.0000,0.0000,3.4286,6.4143,1.3333
21666,RIDGED GLASS T-LIGHT HOLDER,UNMAPPED,lstm,14,42.0000,11.2561,-30.7439,3.4208,5.4731,1.1403
22200,FRYING PAN PINK POLKADOT,UNMAPPED,lstm,14,50.0000,9.2443,-40.7557,3.4043,5.8005,0.9532
22649,STRAWBERRY FAIRY CAKE TEAPOT,UNMAPPED,lstm,14,45.0000,12.8790,-32.1210,3.3978,5.7058,1.0571
21262,WHITE GOOSE FEATHER CHRISTMAS TREE,UNMAPPED,lightgbm,14,11.0000,51.5150,40.5150,3.3967,3.6401,4.3230
21902,"KEY FOB , FRONT DOOR",UNMAPPED,gru,14,44.0000,28.4019,-15.5981,3.3952,6.6350,1.0803
22628,PICNIC BOXES SET OF 3 RETROSPOT,UNMAPPED,gru,14,45.0000,10.7570,-34.2430,3.3928,6.0133,1.0555
23502,PLAYING CARDS VINTAGE DOILY,UNMAPPED,weekday_seasonal_mean,14,50.0000,11.5662,-38.4338,3.3767,5.9075,0.9455
23120,PACK OF 6 SMALL FRUIT STRAWS,UNMAPPED,weekday_seasonal_mean,14,31.0000,30.9204,-0.0796,3.3714,6.3597,1.5226
22329,ROUND CONTAINER SET OF 5 RETROSPOT,UNMAPPED,xgboost,14,13.0000,60.1341,47.1341,3.3667,3.7046,3.6257
21577,SAVE THE PLANET COTTON TOTE BAG,UNMAPPED,seasonal_naive_lag_7,14,17.0000,30.0000,13.0000,3.3571,4.8181,2.7647
85173,SET/6 FROG PRINCE T-LIGHT CANDLES,UNMAPPED,lstm,14,48.0000,5.4920,-42.5080,3.3531,6.3162,0.9780
22131,FOOD CONTAINER SET 3 LOVE HEART,UNMAPPED,gru,14,41.0000,23.9926,-17.0074,3.3407,6.6238,1.1407
85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,UNMAPPED,lstm,14,45.0000,16.6013,-28.3987,3.3392,6.6431,1.0389
21991,BOHEMIAN COLLAGE STATIONERY SET,UNMAPPED,weekday_seasonal_mean,14,60.0000,19.0734,-40.9266,3.3250,5.1313,0.7758
35095B,RED VICTORIAN FABRIC OVAL BOX,UNMAPPED,lstm,14,47.0000,15.5329,-31.4671,3.3204,6.6864,0.9891
22640,SET OF 4 NAPKIN CHARMS 3 KEYS,UNMAPPED,lstm,14,44.0000,4.3571,-39.6429,3.3182,10.4375,1.0558
23228,FILIGREE HEART BIRD WHITE,UNMAPPED,weekday_seasonal_mean,14,49.0000,25.5054,-23.4946,3.3011,5.9786,0.9432
21828,EIGHT PIECE SNAKE SET,UNMAPPED,seasonal_naive_lag_7,14,26.0000,34.0000,8.0000,3.2857,5.8554,1.7692
22689,UNKNOWN,UNMAPPED,seasonal_naive_lag_7,14,8.0000,46.0000,38.0000,3.2857,7.3776,5.7500
37446,MINI CAKE STAND WITH HANGING CAKES,UNMAPPED,lstm,14,42.0000,7.7716,-34.2284,3.2845,7.0042,1.0948
22963,JAM JAR WITH GREEN LID,UNMAPPED,lstm,14,41.0000,19.7252,-21.2748,3.2840,5.1002,1.1214
21804,dotcom,UNMAPPED,lstm,14,38.0000,31.7051,-6.2949,3.2686,4.5605,1.2042
22613,PACK OF 20 SPACEBOY NAPKINS,UNMAPPED,gru,14,44.0000,9.7140,-34.2860,3.2675,5.4006,1.0396
23173,REGENCY TEAPOT ROSES,UNMAPPED,moving_average_7,14,49.0000,50.1431,1.1431,3.2653,4.0865,0.9329
84406B,CREAM CUPID HEARTS COAT HANGER,UNMAPPED,lstm,14,42.0000,15.0137,-26.9863,3.2638,5.1754,1.0879
22853,CAT BOWL VINTAGE CREAM,UNMAPPED,seasonal_naive_lag_7,14,28.0000,35.0000,7.0000,3.2143,6.7135,1.6071
23174,REGENCY SUGAR BOWL GREEN,UNMAPPED,weekday_seasonal_mean,14,52.0000,57.6420,5.6420,3.2053,5.0045,0.8630
23514,EMBROIDERED RIBBON REEL SALLY,UNMAPPED,lightgbm,14,28.0000,66.6857,38.6857,3.2038,3.8342,1.6019
20674,GREEN POLKADOT BOWL,UNMAPPED,lstm,14,44.0000,20.8230,-23.1770,3.2016,6.6397,1.0187
22692,DOORMAT WELCOME TO OUR HOME,UNMAPPED,gru,14,49.0000,18.8310,-30.1690,3.2011,5.7437,0.9146
85049C,ROMANTIC PINKS RIBBONS,UNMAPPED,lstm,14,48.0000,20.8617,-27.1383,3.1965,4.9054,0.9323
22231,JIGSAW TREE WITH BIRDHOUSE,UNMAPPED,moving_average_7,14,35.0000,24.4287,-10.5713,3.1837,4.7604,1.2735
90214L,"LETTER ""L"" BLING KEY RING",UNMAPPED,moving_average_7,14,36.0000,15.4287,-20.5713,3.1837,7.0682,1.2381
21942,SKULLS DESIGN FLANNEL,UNMAPPED,lstm,14,46.0000,14.0295,-31.9705,3.1820,7.5010,0.9684
21209,MULTICOLOUR HONEYCOMB FAN,UNMAPPED,lstm,14,41.0000,9.0052,-31.9948,3.1809,5.4338,1.0861
22768,FAMILY PHOTO FRAME CORNICE,UNMAPPED,weekday_seasonal_mean,14,54.0000,20.7706,-33.2294,3.1750,5.4281,0.8232
22135,MINI LADLE LOVE HEART PINK,UNMAPPED,weekday_seasonal_mean,14,43.0000,30.3034,-12.6966,3.1741,4.3140,1.0334
22780,LIGHT GARLAND BUTTERFILES PINK,UNMAPPED,moving_average_7,14,34.0000,52.8571,18.8571,3.1633,3.6553,1.3025
