scope,model_family,model,sku_id,description,observations,mae,rmse,wmape
sku,statistical,moving_average_7,23369,SET 36 COLOUR PENCILS LOVE LONDON,23,18.2857,28.9253,1.1781
sku,statistical,naive_lag_1,23369,SET 36 COLOUR PENCILS LOVE LONDON,23,22.3478,37.9576,1.4398
sku,statistical,seasonal_naive_lag_7,23369,SET 36 COLOUR PENCILS LOVE LONDON,23,21.3913,41.0906,1.3782
sku,statistical,weekday_seasonal_mean,23369,SET 36 COLOUR PENCILS LOVE LONDON,23,14.7512,29.9229,0.9504
sku,machine_learning,xgboost,23369,SET 36 COLOUR PENCILS LOVE LONDON,23,14.9570,26.6382,0.9636
sku,deep_learning,gru,23370,SET 36 COLOURING PENCILS DOILY,23,13.5734,18.8619,0.9264
sku,machine_learning,lightgbm,23370,SET 36 COLOURING PENCILS DOILY,23,14.6767,18.6788,1.0017
sku,deep_learning,lstm,23370,SET 36 COLOURING PENCILS DOILY,23,13.4749,19.7272,0.9197
sku,statistical,moving_average_7,23370,SET 36 COLOURING PENCILS DOILY,23,15.3354,19.5725,1.0466
sku,statistical,naive_lag_1,23370,SET 36 COLOURING PENCILS DOILY,23,19.6522,26.5592,1.3412
sku,statistical,seasonal_naive_lag_7,23370,SET 36 COLOURING PENCILS DOILY,23,20.0000,28.5231,1.3650
sku,statistical,weekday_seasonal_mean,23370,SET 36 COLOURING PENCILS DOILY,23,13.4847,21.5965,0.9203
sku,machine_learning,xgboost,23370,SET 36 COLOURING PENCILS DOILY,23,15.9829,20.0461,1.0908
sku,deep_learning,gru,23371,SET 36 COLOUR PENCILS SPACEBOY,23,21.6183,42.4487,0.8943
sku,machine_learning,lightgbm,23371,SET 36 COLOUR PENCILS SPACEBOY,23,24.9334,40.2406,1.0314
sku,deep_learning,lstm,23371,SET 36 COLOUR PENCILS SPACEBOY,23,21.4884,42.7492,0.8889
sku,statistical,moving_average_7,23371,SET 36 COLOUR PENCILS SPACEBOY,23,26.9627,40.4881,1.1154
sku,statistical,naive_lag_1,23371,SET 36 COLOUR PENCILS SPACEBOY,23,32.7391,55.3569,1.3543
sku,statistical,seasonal_naive_lag_7,23371,SET 36 COLOUR PENCILS SPACEBOY,23,31.2174,53.9065,1.2914
sku,statistical,weekday_seasonal_mean,23371,SET 36 COLOUR PENCILS SPACEBOY,23,22.7057,45.6444,0.9393
sku,machine_learning,xgboost,23371,SET 36 COLOUR PENCILS SPACEBOY,23,26.2277,40.6337,1.0850
sku,deep_learning,gru,23372,SET 36 COLOUR PENCILS DOLLY GIRL,23,20.5458,43.1715,0.9266
sku,machine_learning,lightgbm,23372,SET 36 COLOUR PENCILS DOLLY GIRL,23,23.2745,41.4053,1.0496
sku,deep_learning,lstm,23372,SET 36 COLOUR PENCILS DOLLY GIRL,23,20.4984,43.5207,0.9244
sku,statistical,moving_average_7,23372,SET 36 COLOUR PENCILS DOLLY GIRL,23,25.9006,41.3032,1.1681
sku,statistical,naive_lag_1,23372,SET 36 COLOUR PENCILS DOLLY GIRL,23,32.2609,58.5127,1.4549
sku,statistical,seasonal_naive_lag_7,23372,SET 36 COLOUR PENCILS DOLLY GIRL,23,30.6522,54.3943,1.3824
sku,statistical,weekday_seasonal_mean,23372,SET 36 COLOUR PENCILS DOLLY GIRL,23,21.0657,44.9743,0.9500
sku,machine_learning,xgboost,23372,SET 36 COLOUR PENCILS DOLLY GIRL,23,23.6729,41.3788,1.0676
sku,deep_learning,gru,23373,VINTAGE CHRISTMAS PAPER GIFT BAG,28,9.4915,14.3478,1.1357
sku,machine_learning,lightgbm,23373,VINTAGE CHRISTMAS PAPER GIFT BAG,28,12.9815,15.4263,1.5533
sku,deep_learning,lstm,23373,VINTAGE CHRISTMAS PAPER GIFT BAG,28,9.1976,14.6531,1.1006
sku,statistical,moving_average_7,23373,VINTAGE CHRISTMAS PAPER GIFT BAG,28,11.5918,13.8887,1.3871
sku,statistical,naive_lag_1,23373,VINTAGE CHRISTMAS PAPER GIFT BAG,28,12.9286,19.3058,1.5470
sku,statistical,seasonal_naive_lag_7,23373,VINTAGE CHRISTMAS PAPER GIFT BAG,28,9.5357,14.7030,1.1410
sku,statistical,weekday_seasonal_mean,23373,VINTAGE CHRISTMAS PAPER GIFT BAG,28,8.4149,14.3773,1.0069
sku,machine_learning,xgboost,23373,VINTAGE CHRISTMAS PAPER GIFT BAG,28,13.0996,15.3650,1.5675
sku,deep_learning,gru,23374,RED SPOT PAPER GIFT BAG,28,22.0076,43.3328,0.9524
sku,machine_learning,lightgbm,23374,RED SPOT PAPER GIFT BAG,28,21.4525,38.5872,0.9284
sku,deep_learning,lstm,23374,RED SPOT PAPER GIFT BAG,28,22.3419,44.1069,0.9669
sku,statistical,moving_average_7,23374,RED SPOT PAPER GIFT BAG,28,25.4796,42.1469,1.1027
sku,statistical,naive_lag_1,23374,RED SPOT PAPER GIFT BAG,28,31.7143,56.7677,1.3725
sku,statistical,seasonal_naive_lag_7,23374,RED SPOT PAPER GIFT BAG,28,20.8571,36.5494,0.9026
sku,statistical,weekday_seasonal_mean,23374,RED SPOT PAPER GIFT BAG,28,21.7106,44.6292,0.9396
sku,machine_learning,xgboost,23374,RED SPOT PAPER GIFT BAG,28,21.8715,38.2013,0.9465
sku,deep_learning,gru,23375,50'S CHRISTMAS PAPER GIFT BAG,28,7.2044,9.2334,0.9888
sku,machine_learning,lightgbm,23375,50'S CHRISTMAS PAPER GIFT BAG,28,10.3014,13.2946,1.4139
sku,deep_learning,lstm,23375,50'S CHRISTMAS PAPER GIFT BAG,28,7.2282,9.5666,0.9921
sku,statistical,moving_average_7,23375,50'S CHRISTMAS PAPER GIFT BAG,28,7.8878,9.7945,1.0826
sku,statistical,naive_lag_1,23375,50'S CHRISTMAS PAPER GIFT BAG,28,9.7500,12.8633,1.3382
sku,statistical,seasonal_naive_lag_7,23375,50'S CHRISTMAS PAPER GIFT BAG,28,10.1786,16.2382,1.3971
sku,statistical,weekday_seasonal_mean,23375,50'S CHRISTMAS PAPER GIFT BAG,28,6.6669,10.7092,0.9151
sku,machine_learning,xgboost,23375,50'S CHRISTMAS PAPER GIFT BAG,28,12.7525,15.3815,1.7503
sku,deep_learning,gru,23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,28,26.1883,50.3438,0.8399
sku,machine_learning,lightgbm,23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,28,28.6610,45.4737,0.9193
sku,deep_learning,lstm,23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,28,26.3543,50.5903,0.8453
sku,statistical,moving_average_7,23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,28,35.6786,48.8685,1.1443
sku,statistical,naive_lag_1,23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,28,36.0357,61.2714,1.1558
sku,statistical,seasonal_naive_lag_7,23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,28,35.4286,55.8039,1.1363
sku,statistical,weekday_seasonal_mean,23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,28,28.4546,53.0676,0.9126
sku,machine_learning,xgboost,23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,28,30.4457,45.9738,0.9765
sku,deep_learning,gru,23377,PACK OF 12 DOLLY GIRL TISSUES,28,6.8269,11.2782,0.8768
sku,machine_learning,lightgbm,23377,PACK OF 12 DOLLY GIRL TISSUES,28,10.2697,12.7168,1.3190
sku,deep_learning,lstm,23377,PACK OF 12 DOLLY GIRL TISSUES,28,6.7176,11.6814,0.8628
sku,statistical,moving_average_7,23377,PACK OF 12 DOLLY GIRL TISSUES,28,9.2551,12.4899,1.1887
sku,statistical,naive_lag_1,23377,PACK OF 12 DOLLY GIRL TISSUES,28,11.6429,17.3391,1.4954
sku,statistical,seasonal_naive_lag_7,23377,PACK OF 12 DOLLY GIRL TISSUES,28,12.1071,18.0426,1.5550
sku,statistical,weekday_seasonal_mean,23377,PACK OF 12 DOLLY GIRL TISSUES,28,6.6053,12.2192,0.8484
sku,machine_learning,xgboost,23377,PACK OF 12 DOLLY GIRL TISSUES,28,10.8198,12.6839,1.3897
sku,deep_learning,gru,23378,PACK OF 12 50'S CHRISTMAS TISSUES,28,37.7697,73.8943,0.9220
sku,machine_learning,lightgbm,23378,PACK OF 12 50'S CHRISTMAS TISSUES,28,46.3171,72.4506,1.1307
sku,deep_learning,lstm,23378,PACK OF 12 50'S CHRISTMAS TISSUES,28,37.6748,74.0764,0.9197
sku,statistical,moving_average_7,23378,PACK OF 12 50'S CHRISTMAS TISSUES,28,44.3316,69.0314,1.0822
sku,statistical,naive_lag_1,23378,PACK OF 12 50'S CHRISTMAS TISSUES,28,62.6071,101.8432,1.5283
sku,statistical,seasonal_naive_lag_7,23378,PACK OF 12 50'S CHRISTMAS TISSUES,28,40.6786,68.8630,0.9930
sku,statistical,weekday_seasonal_mean,23378,PACK OF 12 50'S CHRISTMAS TISSUES,28,38.6404,77.1463,0.9433
sku,machine_learning,xgboost,23378,PACK OF 12 50'S CHRISTMAS TISSUES,28,49.1967,72.4135,1.2010
sku,deep_learning,gru,23379,PACK OF 12 RED APPLE TISSUES,28,3.6436,5.0514,1.0518
sku,machine_learning,lightgbm,23379,PACK OF 12 RED APPLE TISSUES,28,5.7107,6.9525,1.6484
sku,deep_learning,lstm,23379,PACK OF 12 RED APPLE TISSUES,28,3.4753,5.1478,1.0032
sku,statistical,moving_average_7,23379,PACK OF 12 RED APPLE TISSUES,28,4.0612,5.2489,1.1723
sku,statistical,naive_lag_1,23379,PACK OF 12 RED APPLE TISSUES,28,4.4643,6.5927,1.2887
sku,statistical,seasonal_naive_lag_7,23379,PACK OF 12 RED APPLE TISSUES,28,4.8929,7.0229,1.4124
sku,statistical,weekday_seasonal_mean,23379,PACK OF 12 RED APPLE TISSUES,28,3.3359,5.4742,0.9629
sku,machine_learning,xgboost,23379,PACK OF 12 RED APPLE TISSUES,28,6.4484,7.4628,1.8614
sku,deep_learning,gru,23380,PACK OF 12 VINTAGE DOILY TISSUES,28,17.9326,36.6660,1.0526
sku,machine_learning,lightgbm,23380,PACK OF 12 VINTAGE DOILY TISSUES,28,23.7280,33.6372,1.3928
sku,deep_learning,lstm,23380,PACK OF 12 VINTAGE DOILY TISSUES,28,17.4116,36.9782,1.0221
sku,statistical,moving_average_7,23380,PACK OF 12 VINTAGE DOILY TISSUES,28,24.8571,35.7852,1.4591
sku,statistical,naive_lag_1,23380,PACK OF 12 VINTAGE DOILY TISSUES,28,29.9643,50.9408,1.7589
sku,statistical,seasonal_naive_lag_7,23380,PACK OF 12 VINTAGE DOILY TISSUES,28,22.7500,43.1521,1.3354
sku,statistical,weekday_seasonal_mean,23380,PACK OF 12 VINTAGE DOILY TISSUES,28,16.9126,37.1609,0.9928
sku,machine_learning,xgboost,23380,PACK OF 12 VINTAGE DOILY TISSUES,28,24.1952,33.6675,1.4203
sku,deep_learning,gru,23381,PACK OF 12 VINTAGE LEAF TISSUES,28,4.4610,9.9512,1.1896
sku,machine_learning,lightgbm,23381,PACK OF 12 VINTAGE LEAF TISSUES,28,8.1750,11.4793,2.1800
sku,deep_learning,lstm,23381,PACK OF 12 VINTAGE LEAF TISSUES,28,4.2152,9.9288,1.1240
sku,statistical,moving_average_7,23381,PACK OF 12 VINTAGE LEAF TISSUES,28,6.0408,10.5457,1.6109
sku,statistical,naive_lag_1,23381,PACK OF 12 VINTAGE LEAF TISSUES,28,6.8571,13.4775,1.8286
sku,statistical,seasonal_naive_lag_7,23381,PACK OF 12 VINTAGE LEAF TISSUES,28,7.1429,12.4212,1.9048
sku,statistical,weekday_seasonal_mean,23381,PACK OF 12 VINTAGE LEAF TISSUES,28,4.1816,9.8824,1.1151
sku,machine_learning,xgboost,23381,PACK OF 12 VINTAGE LEAF TISSUES,28,8.8090,11.7472,2.3491
sku,deep_learning,gru,23388,WOODLAND MINI BACKPACK,28,5.1506,10.9457,0.9245
sku,machine_learning,lightgbm,23388,WOODLAND MINI BACKPACK,28,5.9641,10.6645,1.0705
sku,deep_learning,lstm,23388,WOODLAND MINI BACKPACK,28,5.1744,11.0370,0.9287
sku,statistical,moving_average_7,23388,WOODLAND MINI BACKPACK,28,6.5204,11.3286,1.1703
sku,statistical,naive_lag_1,23388,WOODLAND MINI BACKPACK,28,7.6786,15.0772,1.3782
sku,statistical,seasonal_naive_lag_7,23388,WOODLAND MINI BACKPACK,28,7.8214,15.4377,1.4038
sku,statistical,weekday_seasonal_mean,23388,WOODLAND MINI BACKPACK,28,5.1193,11.1983,0.9188
sku,machine_learning,xgboost,23388,WOODLAND MINI BACKPACK,28,6.2345,10.7137,1.1190
sku,deep_learning,gru,23389,SPACEBOY MINI BACKPACK,28,8.6114,22.2639,0.8460
sku,machine_learning,lightgbm,23389,SPACEBOY MINI BACKPACK,28,9.9560,21.9744,0.9781
sku,deep_learning,lstm,23389,SPACEBOY MINI BACKPACK,28,8.7987,22.6100,0.8644
sku,statistical,moving_average_7,23389,SPACEBOY MINI BACKPACK,28,12.3878,23.7338,1.2170
sku,statistical,naive_lag_1,23389,SPACEBOY MINI BACKPACK,28,14.3214,31.5136,1.4070
sku,statistical,seasonal_naive_lag_7,23389,SPACEBOY MINI BACKPACK,28,14.4643,32.2562,1.4211
sku,statistical,weekday_seasonal_mean,23389,SPACEBOY MINI BACKPACK,28,9.3547,23.3395,0.9191
sku,machine_learning,xgboost,23389,SPACEBOY MINI BACKPACK,28,10.4486,22.2540,1.0265
sku,deep_learning,gru,23390,DOLLY GIRL MINI BACKPACK,28,4.0431,9.4242,0.8029
sku,machine_learning,lightgbm,23390,DOLLY GIRL MINI BACKPACK,28,4.5136,9.1053,0.8963
sku,deep_learning,lstm,23390,DOLLY GIRL MINI BACKPACK,28,4.1086,9.5608,0.8159
sku,statistical,moving_average_7,23390,DOLLY GIRL MINI BACKPACK,28,4.4439,9.2939,0.8825
sku,statistical,naive_lag_1,23390,DOLLY GIRL MINI BACKPACK,28,6.1429,11.8713,1.2199
sku,statistical,seasonal_naive_lag_7,23390,DOLLY GIRL MINI BACKPACK,28,4.4643,9.3063,0.8865
sku,statistical,weekday_seasonal_mean,23390,DOLLY GIRL MINI BACKPACK,28,4.4508,9.8402,0.8838
sku,machine_learning,xgboost,23390,DOLLY GIRL MINI BACKPACK,28,4.5883,9.2614,0.9111
sku,deep_learning,gru,23391,I LOVE LONDON MINI BACKPACK,28,3.7668,9.2481,1.0045
sku,machine_learning,lightgbm,23391,I LOVE LONDON MINI BACKPACK,28,5.8328,9.3989,1.5554
sku,deep_learning,lstm,23391,I LOVE LONDON MINI BACKPACK,28,3.7601,9.2747,1.0027
sku,statistical,moving_average_7,23391,I LOVE LONDON MINI BACKPACK,28,5.7347,9.3708,1.5293
sku,statistical,naive_lag_1,23391,I LOVE LONDON MINI BACKPACK,28,5.4286,12.3317,1.4476
sku,statistical,seasonal_naive_lag_7,23391,I LOVE LONDON MINI BACKPACK,28,4.2857,9.6028,1.1429
sku,statistical,weekday_seasonal_mean,23391,I LOVE LONDON MINI BACKPACK,28,3.5756,9.4854,0.9535
sku,machine_learning,xgboost,23391,I LOVE LONDON MINI BACKPACK,28,5.6698,9.0995,1.5119
sku,deep_learning,gru,23392,SPACEBOY ROCKET LOLLY MAKERS,28,5.8041,9.1107,0.8785
sku,machine_learning,lightgbm,23392,SPACEBOY ROCKET LOLLY MAKERS,28,5.9827,8.1274,0.9055
sku,deep_learning,lstm,23392,SPACEBOY ROCKET LOLLY MAKERS,28,5.7405,9.3475,0.8688
sku,statistical,moving_average_7,23392,SPACEBOY ROCKET LOLLY MAKERS,28,6.9847,9.2479,1.0571
sku,statistical,naive_lag_1,23392,SPACEBOY ROCKET LOLLY MAKERS,28,8.7143,12.2504,1.3189
sku,statistical,seasonal_naive_lag_7,23392,SPACEBOY ROCKET LOLLY MAKERS,28,8.0714,11.7504,1.2216
sku,statistical,weekday_seasonal_mean,23392,SPACEBOY ROCKET LOLLY MAKERS,28,6.0254,10.1094,0.9119
sku,machine_learning,xgboost,23392,SPACEBOY ROCKET LOLLY MAKERS,28,6.4900,8.4691,0.9823
sku,deep_learning,gru,23393,HOME SWEET HOME CUSHION COVER,28,5.1258,8.1649,0.8248
sku,machine_learning,lightgbm,23393,HOME SWEET HOME CUSHION COVER,28,6.9149,9.0439,1.1127
sku,deep_learning,lstm,23393,HOME SWEET HOME CUSHION COVER,28,4.8919,8.4478,0.7872
sku,statistical,moving_average_7,23393,HOME SWEET HOME CUSHION COVER,28,6.6786,8.7051,1.0747
sku,statistical,naive_lag_1,23393,HOME SWEET HOME CUSHION COVER,28,8.7857,13.0137,1.4138
sku,statistical,seasonal_naive_lag_7,23393,HOME SWEET HOME CUSHION COVER,28,6.9286,12.2678,1.1149
sku,statistical,weekday_seasonal_mean,23393,HOME SWEET HOME CUSHION COVER,28,5.4842,9.6169,0.8825
sku,machine_learning,xgboost,23393,HOME SWEET HOME CUSHION COVER,28,7.0233,9.0219,1.1302
sku,deep_learning,gru,23394,POSTE FRANCE CUSHION COVER,28,3.5594,6.6248,0.8446
sku,machine_learning,lightgbm,23394,POSTE FRANCE CUSHION COVER,28,5.8233,7.7967,1.3818
sku,deep_learning,lstm,23394,POSTE FRANCE CUSHION COVER,28,3.4461,6.6859,0.8177
sku,statistical,moving_average_7,23394,POSTE FRANCE CUSHION COVER,28,4.5102,6.8078,1.0702
sku,statistical,naive_lag_1,23394,POSTE FRANCE CUSHION COVER,28,5.7500,9.2099,1.3644
sku,statistical,seasonal_naive_lag_7,23394,POSTE FRANCE CUSHION COVER,28,4.3214,7.2235,1.0254
sku,statistical,weekday_seasonal_mean,23394,POSTE FRANCE CUSHION COVER,28,3.8722,7.4845,0.9188
sku,machine_learning,xgboost,23394,POSTE FRANCE CUSHION COVER,28,5.9263,7.3822,1.4062
sku,deep_learning,gru,23395,BELLE JARDINIERE CUSHION COVER,28,6.2628,8.7477,0.8681
sku,machine_learning,lightgbm,23395,BELLE JARDINIERE CUSHION COVER,28,6.8729,9.0549,0.9527
sku,deep_learning,lstm,23395,BELLE JARDINIERE CUSHION COVER,28,6.1334,9.1270,0.8502
sku,statistical,moving_average_7,23395,BELLE JARDINIERE CUSHION COVER,28,7.0969,8.8082,0.9837
sku,statistical,naive_lag_1,23395,BELLE JARDINIERE CUSHION COVER,28,9.1429,11.7838,1.2673
sku,statistical,seasonal_naive_lag_7,23395,BELLE JARDINIERE CUSHION COVER,28,7.7857,9.7541,1.0792
sku,statistical,weekday_seasonal_mean,23395,BELLE JARDINIERE CUSHION COVER,28,6.6203,10.3602,0.9177
sku,machine_learning,xgboost,23395,BELLE JARDINIERE CUSHION COVER,28,8.6228,13.1484,1.1952
sku,deep_learning,gru,23396,LE JARDIN BOTANIQUE CUSHION COVER,28,4.9128,7.2680,0.8706
sku,machine_learning,lightgbm,23396,LE JARDIN BOTANIQUE CUSHION COVER,28,6.3458,8.3816,1.1246
sku,deep_learning,lstm,23396,LE JARDIN BOTANIQUE CUSHION COVER,28,4.8100,7.5665,0.8524
sku,statistical,moving_average_7,23396,LE JARDIN BOTANIQUE CUSHION COVER,28,6.0918,7.6096,1.0796
sku,statistical,naive_lag_1,23396,LE JARDIN BOTANIQUE CUSHION COVER,28,7.3929,9.6788,1.3101
sku,statistical,seasonal_naive_lag_7,23396,LE JARDIN BOTANIQUE CUSHION COVER,28,7.6071,10.5914,1.3481
sku,statistical,weekday_seasonal_mean,23396,LE JARDIN BOTANIQUE CUSHION COVER,28,5.2052,8.5990,0.9224
sku,machine_learning,xgboost,23396,LE JARDIN BOTANIQUE CUSHION COVER,28,6.4721,7.9356,1.1470
sku,deep_learning,gru,23397,FOOT STOOL HOME SWEET HOME,28,4.5757,7.9461,1.0168
sku,machine_learning,lightgbm,23397,FOOT STOOL HOME SWEET HOME,28,10.4183,13.3471,2.3152
sku,deep_learning,lstm,23397,FOOT STOOL HOME SWEET HOME,28,4.3048,8.0624,0.9566
sku,statistical,moving_average_7,23397,FOOT STOOL HOME SWEET HOME,28,5.3520,8.1141,1.1893
sku,statistical,naive_lag_1,23397,FOOT STOOL HOME SWEET HOME,28,6.2143,11.1098,1.3810
sku,statistical,seasonal_naive_lag_7,23397,FOOT STOOL HOME SWEET HOME,28,5.8571,10.8825,1.3016
sku,statistical,weekday_seasonal_mean,23397,FOOT STOOL HOME SWEET HOME,28,4.2304,8.8813,0.9401
sku,machine_learning,xgboost,23397,FOOT STOOL HOME SWEET HOME,28,9.3880,12.9399,2.0862
sku,deep_learning,gru,23398,HANGING HEART BONHEUR,28,5.4045,10.6650,1.0582
sku,machine_learning,lightgbm,23398,HANGING HEART BONHEUR,28,6.7132,10.0068,1.3145
sku,deep_learning,lstm,23398,HANGING HEART BONHEUR,28,5.3808,10.7315,1.0536
sku,statistical,moving_average_7,23398,HANGING HEART BONHEUR,28,7.5612,11.3496,1.4805
sku,statistical,naive_lag_1,23398,HANGING HEART BONHEUR,28,8.2857,13.9412,1.6224
sku,statistical,seasonal_naive_lag_7,23398,HANGING HEART BONHEUR,28,8.8571,14.3751,1.7343
sku,statistical,weekday_seasonal_mean,23398,HANGING HEART BONHEUR,28,4.8914,10.7380,0.9578
sku,machine_learning,xgboost,23398,HANGING HEART BONHEUR,28,7.4806,10.2471,1.4647
sku,deep_learning,gru,23399,HOME SWEET HOME HANGING HEART,28,10.8087,14.0119,0.8647
sku,machine_learning,lightgbm,23399,HOME SWEET HOME HANGING HEART,28,12.1748,14.3106,0.9740
sku,deep_learning,lstm,23399,HOME SWEET HOME HANGING HEART,28,10.7331,14.5859,0.8586
sku,statistical,moving_average_7,23399,HOME SWEET HOME HANGING HEART,28,11.8623,13.5103,0.9490
sku,statistical,naive_lag_1,23399,HOME SWEET HOME HANGING HEART,28,13.6071,19.3732,1.0886
sku,statistical,seasonal_naive_lag_7,23399,HOME SWEET HOME HANGING HEART,28,13.3214,16.5993,1.0657
sku,statistical,weekday_seasonal_mean,23399,HOME SWEET HOME HANGING HEART,28,10.7423,16.1365,0.8594
sku,machine_learning,xgboost,23399,HOME SWEET HOME HANGING HEART,28,13.1776,15.1607,1.0542
sku,deep_learning,gru,23400,SHELF WITH 4 HOOKS HOME SWEET HOME,28,1.0284,1.4674,0.9930
sku,machine_learning,lightgbm,23400,SHELF WITH 4 HOOKS HOME SWEET HOME,28,2.4244,3.0926,2.3408
sku,deep_learning,lstm,23400,SHELF WITH 4 HOOKS HOME SWEET HOME,28,1.0401,1.4767,1.0042
sku,statistical,moving_average_7,23400,SHELF WITH 4 HOOKS HOME SWEET HOME,28,1.2041,1.5191,1.1626
sku,statistical,naive_lag_1,23400,SHELF WITH 4 HOOKS HOME SWEET HOME,28,1.4286,1.9457,1.3793
sku,statistical,seasonal_naive_lag_7,23400,SHELF WITH 4 HOOKS HOME SWEET HOME,28,1.1786,1.7829,1.1379
sku,statistical,weekday_seasonal_mean,23400,SHELF WITH 4 HOOKS HOME SWEET HOME,28,1.1411,1.6667,1.1018
sku,machine_learning,xgboost,23400,SHELF WITH 4 HOOKS HOME SWEET HOME,28,2.2895,2.9046,2.2105
sku,deep_learning,gru,23401,RUSTIC MIRROR WITH LACE HEART,28,6.6834,28.2925,0.9798
sku,machine_learning,lightgbm,23401,RUSTIC MIRROR WITH LACE HEART,28,7.2165,27.8904,1.0579
sku,deep_learning,lstm,23401,RUSTIC MIRROR WITH LACE HEART,28,6.6903,28.2881,0.9808
sku,statistical,moving_average_7,23401,RUSTIC MIRROR WITH LACE HEART,28,7.6378,28.6189,1.1197
sku,statistical,naive_lag_1,23401,RUSTIC MIRROR WITH LACE HEART,28,12.3214,40.1786,1.8063
sku,statistical,seasonal_naive_lag_7,23401,RUSTIC MIRROR WITH LACE HEART,28,7.0357,28.3177,1.0314
sku,statistical,weekday_seasonal_mean,23401,RUSTIC MIRROR WITH LACE HEART,28,6.7000,28.4380,0.9822
sku,machine_learning,xgboost,23401,RUSTIC MIRROR WITH LACE HEART,28,7.1276,27.8148,1.0449
sku,deep_learning,gru,23402,HOME SWEET HOME 3 PEG HANGER,28,1.6163,3.0986,1.0775
sku,machine_learning,lightgbm,23402,HOME SWEET HOME 3 PEG HANGER,28,3.0757,3.7055,2.0505
sku,deep_learning,lstm,23402,HOME SWEET HOME 3 PEG HANGER,28,1.6078,3.1049,1.0719
sku,statistical,moving_average_7,23402,HOME SWEET HOME 3 PEG HANGER,28,2.1735,3.3293,1.4490
sku,statistical,naive_lag_1,23402,HOME SWEET HOME 3 PEG HANGER,28,2.6071,4.4361,1.7381
sku,statistical,seasonal_naive_lag_7,23402,HOME SWEET HOME 3 PEG HANGER,28,2.5714,4.8844,1.7143
sku,statistical,weekday_seasonal_mean,23402,HOME SWEET HOME 3 PEG HANGER,28,1.5565,3.1952,1.0377
sku,machine_learning,xgboost,23402,HOME SWEET HOME 3 PEG HANGER,28,3.0034,3.6804,2.0023
sku,deep_learning,gru,23403,LETTER HOLDER HOME SWEET HOME,28,3.1913,4.2783,0.9212
sku,machine_learning,lightgbm,23403,LETTER HOLDER HOME SWEET HOME,28,4.4114,5.1023,1.2734
sku,deep_learning,lstm,23403,LETTER HOLDER HOME SWEET HOME,28,3.1874,4.3471,0.9201
sku,statistical,moving_average_7,23403,LETTER HOLDER HOME SWEET HOME,28,3.3622,4.2872,0.9705
sku,statistical,naive_lag_1,23403,LETTER HOLDER HOME SWEET HOME,28,4.9286,6.4420,1.4227
sku,statistical,seasonal_naive_lag_7,23403,LETTER HOLDER HOME SWEET HOME,28,3.8929,5.2746,1.1237
sku,statistical,weekday_seasonal_mean,23403,LETTER HOLDER HOME SWEET HOME,28,3.3013,4.7744,0.9530
sku,machine_learning,xgboost,23403,LETTER HOLDER HOME SWEET HOME,28,4.7159,5.3103,1.3613
sku,deep_learning,gru,23404,HOME SWEET HOME BLACKBOARD,28,11.9814,28.6128,0.9191
sku,machine_learning,lightgbm,23404,HOME SWEET HOME BLACKBOARD,28,14.5950,28.9121,1.1196
sku,deep_learning,lstm,23404,HOME SWEET HOME BLACKBOARD,28,12.2594,29.0084,0.9404
sku,statistical,moving_average_7,23404,HOME SWEET HOME BLACKBOARD,28,11.7704,27.4570,0.9029
sku,statistical,naive_lag_1,23404,HOME SWEET HOME BLACKBOARD,28,13.6429,28.1387,1.0466
sku,statistical,seasonal_naive_lag_7,23404,HOME SWEET HOME BLACKBOARD,28,12.9643,28.6849,0.9945
sku,statistical,weekday_seasonal_mean,23404,HOME SWEET HOME BLACKBOARD,28,12.3847,29.7215,0.9501
sku,machine_learning,xgboost,23404,HOME SWEET HOME BLACKBOARD,28,14.6387,29.0012,1.1230
sku,deep_learning,gru,23405,HOME SWEET HOME 2 DRAWER CABINET,28,2.8109,3.9932,0.9598
sku,machine_learning,lightgbm,23405,HOME SWEET HOME 2 DRAWER CABINET,28,3.0135,3.7556,1.0290
sku,deep_learning,lstm,23405,HOME SWEET HOME 2 DRAWER CABINET,28,2.8126,3.9986,0.9604
sku,statistical,moving_average_7,23405,HOME SWEET HOME 2 DRAWER CABINET,28,3.0000,3.8159,1.0244
sku,statistical,naive_lag_1,23405,HOME SWEET HOME 2 DRAWER CABINET,28,4.1786,5.4805,1.4268
sku,statistical,seasonal_naive_lag_7,23405,HOME SWEET HOME 2 DRAWER CABINET,28,3.0000,4.3507,1.0244
sku,statistical,weekday_seasonal_mean,23405,HOME SWEET HOME 2 DRAWER CABINET,28,2.8410,4.4204,0.9701
sku,machine_learning,xgboost,23405,HOME SWEET HOME 2 DRAWER CABINET,28,3.0594,3.8834,1.0447
sku,deep_learning,gru,23406,UNKNOWN,28,2.4796,4.1935,0.8572
sku,machine_learning,lightgbm,23406,UNKNOWN,28,4.4543,5.4320,1.5397
sku,deep_learning,lstm,23406,UNKNOWN,28,2.4898,4.2052,0.8607
